image_id,fold,xmin,ymin,xmax,ymax,isbox,source,label
97_173,2,338.0,331.0,430.0,497.0,True,2,2
97_173,2,785.0,868.0,1182.0,1080.0,True,1,1
97_173,2,884.0,795.0,1018.0,1080.0,True,2,2
97_173,2,782.0,787.0,932.0,1080.0,True,5,5
97_174,2,289.0,678.0,430.0,990.0,True,2,2
97_174,2,282.0,404.0,432.0,553.0,True,1,1
97_174,2,311.0,340.0,403.0,506.0,True,2,2
97_174,2,841.0,866.0,1238.0,1079.0,True,1,1
97_174,2,950.0,799.0,1084.0,1080.0,True,2,2
97_174,2,846.0,797.0,996.0,1080.0,True,5,5
97_175,2,289.0,830.0,446.0,1040.0,True,1,1
97_175,2,288.0,679.0,429.0,991.0,True,2,2
97_175,2,236.0,412.0,392.0,573.0,True,1,1
97_175,2,257.0,345.0,359.0,521.0,True,2,2
97_175,2,942.0,912.0,1339.0,1080.0,True,1,1
97_175,2,1062.0,802.0,1196.0,1080.0,True,2,2
97_175,2,967.0,805.0,1096.0,1080.0,True,5,5
97_176,2,274.0,836.0,441.0,1050.0,True,1,1
97_176,2,282.0,686.0,423.0,998.0,True,2,2
97_176,2,194.0,425.0,354.0,586.0,True,1,1
97_176,2,220.0,358.0,322.0,534.0,True,2,2
97_176,2,1026.0,913.0,1416.0,1080.0,True,1,1
97_176,2,1156.0,811.0,1290.0,1080.0,True,2,2
97_176,2,1061.0,815.0,1190.0,1080.0,True,5,5
97_177,2,259.0,842.0,436.0,1060.0,True,1,1
97_177,2,276.0,693.0,417.0,1005.0,True,2,2
97_177,2,152.0,437.0,316.0,598.0,True,1,1
97_177,2,182.0,372.0,284.0,548.0,True,2,2
97_177,2,1251.0,821.0,1385.0,1080.0,True,2,2
97_177,2,1155.0,824.0,1284.0,1080.0,True,5,5
97_178,2,248.0,829.0,425.0,1068.0,True,1,1
97_178,2,260.0,703.0,410.0,1004.0,True,2,2
97_178,2,123.0,441.0,287.0,602.0,True,1,1
97_178,2,152.0,372.0,254.0,548.0,True,2,2
97_178,2,1227.0,821.0,1356.0,1078.0,True,5,5
97_179,2,237.0,816.0,414.0,1077.0,True,1,1
97_179,2,244.0,713.0,404.0,1003.0,True,2,2
97_179,2,58.0,454.0,249.0,634.0,True,1,1
97_179,2,90.0,395.0,192.0,581.0,True,2,2
97_180,2,222.0,813.0,399.0,1074.0,True,1,1
97_180,2,227.0,726.0,387.0,1016.0,True,2,2
97_180,2,29.0,470.0,206.0,650.0,True,1,1
97_180,2,49.0,410.0,151.0,596.0,True,2,2
97_181,2,207.0,810.0,384.0,1071.0,True,1,1
97_181,2,211.0,739.0,371.0,1029.0,True,2,2
97_181,2,0.0,486.0,164.0,666.0,True,1,1
97_181,2,9.0,424.0,111.0,610.0,True,2,2
97_181,2,1620.0,854.0,1754.0,1080.0,True,2,2
97_182,2,194.0,831.0,371.0,1075.0,True,1,1
97_182,2,195.0,752.0,355.0,1042.0,True,2,2
97_182,2,0.0,505.0,128.0,629.0,True,1,1
97_182,2,0.0,436.0,83.0,622.0,True,2,2
97_182,2,1563.0,969.0,1920.0,1080.0,True,1,1
97_182,2,1678.0,849.0,1812.0,1076.0,True,2,2
97_183,2,181.0,853.0,358.0,1080.0,True,1,1
97_183,2,178.0,765.0,338.0,1055.0,True,2,2
97_183,2,0.0,518.0,89.0,642.0,True,1,1
97_183,2,1673.0,1013.0,1920.0,1080.0,True,1,1
97_183,2,1801.0,866.0,1920.0,1080.0,True,2,2
97_183,2,1707.0,863.0,1836.0,1080.0,True,5,5
97_184,2,175.0,872.0,352.0,1080.0,True,1,1
97_184,2,158.0,782.0,318.0,1072.0,True,2,2
97_184,2,1752.0,1026.0,1920.0,1080.0,True,1,1
97_184,2,1779.0,873.0,1908.0,1080.0,True,5,5
97_185,2,148.0,887.0,325.0,1080.0,True,1,1
97_185,2,138.0,801.0,298.0,1080.0,True,2,2
97_186,2,124.0,902.0,308.0,1080.0,True,1,1
97_186,2,112.0,815.0,279.0,1080.0,True,2,2
97_187,2,100.0,918.0,290.0,1080.0,True,1,1
97_187,2,87.0,829.0,262.0,1080.0,True,2,2
97_188,2,77.0,939.0,267.0,1080.0,True,1,1
97_188,2,68.0,851.0,243.0,1080.0,True,2,2
97_189,2,53.0,960.0,243.0,1080.0,True,1,1
97_189,2,50.0,873.0,225.0,1080.0,True,2,2
97_190,2,53.0,960.0,243.0,1080.0,True,1,1
97_190,2,27.0,892.0,202.0,1080.0,True,2,2
97_191,2,4.0,910.0,179.0,1080.0,True,2,2
97_192,2,2.0,937.0,149.0,1080.0,True,2,2
97_193,2,0.0,964.0,119.0,1080.0,True,2,2
97_194,2,0.0,964.0,119.0,1080.0,True,2,2
98_1,3,821.0,128.0,867.0,206.0,True,2,2
98_1,3,843.0,254.0,910.0,346.0,True,1,1
98_1,3,1167.0,996.0,1285.0,1080.0,True,2,2
98_1,3,732.0,146.0,779.0,233.0,True,2,2
98_1,3,847.0,218.0,908.0,335.0,True,2,2
98_1,3,821.0,150.0,871.0,225.0,True,1,1
98_1,3,1278.0,646.0,1419.0,867.0,True,1,1
98_1,3,729.0,178.0,780.0,249.0,True,1,1
98_1,3,1288.0,580.0,1413.0,802.0,True,2,2
98_1,3,563.0,132.0,605.0,217.0,True,2,2
98_1,3,591.0,183.0,649.0,287.0,True,2,2
98_1,3,768.0,152.0,817.0,229.0,True,1,1
98_1,3,768.0,125.0,814.0,213.0,True,2,2
98_2,3,1308.0,683.0,1457.0,916.0,True,1,1
98_2,3,1316.0,615.0,1449.0,848.0,True,2,2
98_2,3,854.0,226.0,913.0,347.0,True,2,2
98_2,3,849.0,263.0,917.0,363.0,True,1,1
98_2,3,593.0,176.0,647.0,275.0,True,2,2
98_2,3,742.0,151.0,788.0,239.0,True,2,2
98_2,3,736.0,185.0,794.0,259.0,True,1,1
98_2,3,774.0,130.0,822.0,217.0,True,2,2
98_2,3,829.0,154.0,878.0,231.0,True,1,1
98_2,3,773.0,154.0,822.0,234.0,True,1,1
98_2,3,829.0,133.0,878.0,213.0,True,2,2
98_3,3,1342.0,639.0,1476.0,880.0,True,2,2
98_3,3,1331.0,711.0,1483.0,947.0,True,1,1
98_3,3,856.0,231.0,920.0,353.0,True,2,2
98_3,3,853.0,270.0,922.0,369.0,True,1,1
98_3,3,779.0,132.0,824.0,220.0,True,2,2
98_3,3,593.0,170.0,646.0,269.0,True,2,2
98_3,3,780.0,159.0,827.0,239.0,True,1,1
98_3,3,740.0,187.0,798.0,265.0,True,1,1
98_3,3,833.0,136.0,882.0,217.0,True,2,2
98_3,3,834.0,158.0,884.0,235.0,True,1,1
98_3,3,744.0,154.0,796.0,251.0,True,2,2
98_4,3,593.0,161.0,647.0,255.0,True,2,2
98_4,3,754.0,162.0,801.0,253.0,True,2,2
98_4,3,747.0,198.0,804.0,273.0,True,1,1
98_4,3,785.0,137.0,828.0,224.0,True,2,2
98_4,3,785.0,165.0,835.0,244.0,True,1,1
98_4,3,841.0,164.0,892.0,242.0,True,1,1
98_4,3,840.0,140.0,889.0,224.0,True,2,2
98_4,3,1375.0,679.0,1513.0,931.0,True,2,2
98_4,3,863.0,240.0,929.0,366.0,True,2,2
98_4,3,858.0,279.0,929.0,380.0,True,1,1
98_5,3,846.0,145.0,892.0,228.0,True,2,2
98_5,3,845.0,168.0,896.0,247.0,True,1,1
98_5,3,788.0,168.0,836.0,251.0,True,1,1
98_5,3,761.0,167.0,805.0,259.0,True,2,2
98_5,3,788.0,140.0,832.0,230.0,True,2,2
98_5,3,752.0,193.0,807.0,281.0,True,1,1
98_5,3,861.0,285.0,936.0,393.0,True,1,1
98_5,3,868.0,245.0,934.0,373.0,True,2,2
98_5,3,597.0,154.0,648.0,251.0,True,2,2
98_6,3,759.0,210.0,820.0,291.0,True,1,1
98_6,3,854.0,149.0,901.0,236.0,True,2,2
98_6,3,596.0,148.0,645.0,238.0,True,2,2
98_6,3,794.0,173.0,843.0,257.0,True,1,1
98_6,3,794.0,145.0,839.0,236.0,True,2,2
98_6,3,853.0,172.0,904.0,252.0,True,1,1
98_6,3,872.0,294.0,945.0,415.0,True,1,1
98_6,3,764.0,176.0,820.0,270.0,True,2,2
98_6,3,871.0,252.0,944.0,384.0,True,2,2
98_7,3,858.0,152.0,907.0,238.0,True,2,2
98_7,3,560.0,107.0,602.0,188.0,True,2,2
98_7,3,596.0,143.0,646.0,230.0,True,2,2
98_7,3,878.0,259.0,948.0,393.0,True,2,2
98_7,3,875.0,299.0,952.0,420.0,True,1,1
98_7,3,771.0,181.0,823.0,274.0,True,2,2
98_7,3,765.0,216.0,827.0,298.0,True,1,1
98_7,3,859.0,176.0,910.0,258.0,True,1,1
98_7,3,799.0,148.0,843.0,240.0,True,2,2
98_7,3,799.0,178.0,847.0,261.0,True,1,1
98_8,3,804.0,151.0,852.0,245.0,True,2,2
98_8,3,780.0,188.0,839.0,287.0,True,2,2
98_8,3,774.0,220.0,839.0,309.0,True,1,1
98_8,3,888.0,262.0,958.0,406.0,True,2,2
98_8,3,885.0,310.0,962.0,436.0,True,1,1
98_8,3,865.0,182.0,919.0,265.0,True,1,1
98_8,3,866.0,156.0,914.0,247.0,True,2,2
98_8,3,804.0,182.0,855.0,269.0,True,1,1
98_8,3,598.0,136.0,646.0,223.0,True,2,2
98_9,3,811.0,156.0,855.0,245.0,True,2,2
98_9,3,781.0,225.0,847.0,317.0,True,1,1
98_9,3,870.0,161.0,921.0,249.0,True,2,2
98_9,3,871.0,186.0,925.0,271.0,True,1,1
98_9,3,810.0,185.0,859.0,264.0,True,1,1
98_9,3,890.0,317.0,967.0,447.0,True,1,1
98_9,3,894.0,270.0,962.0,415.0,True,2,2
98_9,3,599.0,132.0,645.0,216.0,True,2,2
98_9,3,788.0,193.0,845.0,294.0,True,2,2
98_10,3,880.0,166.0,929.0,256.0,True,2,2
98_10,3,815.0,191.0,867.0,257.0,True,1,1
98_10,3,904.0,281.0,979.0,426.0,True,2,2
98_10,3,815.0,162.0,862.0,241.0,True,2,2
98_10,3,898.0,327.0,980.0,461.0,True,1,1
98_10,3,795.0,201.0,855.0,295.0,True,2,2
98_10,3,792.0,236.0,854.0,326.0,True,1,1
98_10,3,878.0,193.0,934.0,279.0,True,1,1
98_10,3,600.0,124.0,646.0,208.0,True,2,2
98_11,3,815.0,165.0,868.0,244.0,True,2,2
98_11,3,912.0,289.0,982.0,440.0,True,2,2
98_11,3,881.0,169.0,936.0,261.0,True,2,2
98_11,3,70.0,1021.0,130.0,1080.0,True,2,2
98_11,3,1648.0,994.0,1790.0,1080.0,True,2,2
98_11,3,798.0,236.0,865.0,337.0,True,1,1
98_11,3,798.0,207.0,865.0,310.0,True,2,2
98_11,3,904.0,335.0,989.0,471.0,True,1,1
98_11,3,600.0,119.0,646.0,200.0,True,2,2
98_11,3,882.0,195.0,939.0,284.0,True,1,1
98_12,3,822.0,170.0,876.0,263.0,True,2,2
98_12,3,815.0,216.0,877.0,324.0,True,2,2
98_12,3,921.0,297.0,995.0,454.0,True,2,2
98_12,3,914.0,348.0,1000.0,491.0,True,1,1
98_12,3,103.0,946.0,271.0,1080.0,True,2,2
98_12,3,122.0,1012.0,270.0,1080.0,True,1,1
98_12,3,560.0,89.0,602.0,165.0,True,2,2
98_12,3,892.0,203.0,950.0,293.0,True,1,1
98_12,3,893.0,175.0,945.0,270.0,True,2,2
98_12,3,807.0,256.0,880.0,348.0,True,1,1
98_13,3,897.0,179.0,952.0,275.0,True,2,2
98_13,3,898.0,207.0,956.0,298.0,True,1,1
98_13,3,929.0,309.0,1005.0,466.0,True,2,2
98_13,3,135.0,900.0,295.0,1080.0,True,2,2
98_13,3,602.0,109.0,644.0,187.0,True,2,2
98_13,3,922.0,359.0,1010.0,502.0,True,1,1
98_13,3,828.0,175.0,881.0,270.0,True,2,2
98_13,3,815.0,263.0,889.0,356.0,True,1,1
98_13,3,825.0,222.0,886.0,331.0,True,2,2
98_14,3,196.0,1006.0,323.0,1080.0,True,1,1
98_14,3,747.0,139.0,789.0,212.0,True,1,1
98_14,3,602.0,104.0,644.0,180.0,True,2,2
98_14,3,931.0,371.0,1021.0,521.0,True,1,1
98_14,3,180.0,835.0,334.0,1080.0,True,2,2
98_14,3,940.0,321.0,1018.0,482.0,True,2,2
98_14,3,835.0,230.0,903.0,346.0,True,2,2
98_14,3,906.0,215.0,968.0,309.0,True,1,1
98_14,3,749.0,120.0,792.0,199.0,True,2,2
98_14,3,907.0,185.0,964.0,285.0,True,2,2
98_14,3,836.0,181.0,889.0,270.0,True,2,2
98_14,3,825.0,272.0,902.0,370.0,True,1,1
98_15,3,915.0,189.0,971.0,289.0,True,2,2
98_15,3,750.0,143.0,792.0,216.0,True,1,1
98_15,3,947.0,331.0,1025.0,496.0,True,2,2
98_15,3,213.0,973.0,342.0,1080.0,True,1,1
98_15,3,749.0,124.0,792.0,203.0,True,2,2
98_15,3,839.0,185.0,896.0,284.0,True,2,2
98_15,3,912.0,218.0,975.0,314.0,True,1,1
98_15,3,828.0,283.0,909.0,381.0,True,1,1
98_15,3,844.0,236.0,905.0,349.0,True,2,2
98_15,3,207.0,797.0,358.0,1056.0,True,2,2
98_15,3,938.0,384.0,1029.0,538.0,True,1,1
98_16,3,958.0,348.0,1038.0,520.0,True,2,2
98_16,3,751.0,129.0,792.0,203.0,True,2,2
98_16,3,845.0,290.0,925.0,394.0,True,1,1
98_16,3,925.0,194.0,981.0,299.0,True,2,2
98_16,3,923.0,226.0,986.0,323.0,True,1,1
98_16,3,846.0,190.0,904.0,290.0,True,2,2
98_16,3,857.0,247.0,922.0,365.0,True,2,2
98_16,3,750.0,147.0,795.0,222.0,True,1,1
98_16,3,742.0,97.0,789.0,172.0,True,2,2
98_16,3,244.0,746.0,389.0,984.0,True,2,2
98_16,3,251.0,922.0,384.0,1075.0,True,1,1
98_16,3,949.0,404.0,1041.0,564.0,True,1,1
98_17,3,965.0,357.0,1050.0,534.0,True,2,2
98_17,3,273.0,873.0,407.0,1030.0,True,1,1
98_17,3,755.0,133.0,796.0,215.0,True,2,2
98_17,3,267.0,712.0,407.0,941.0,True,2,2
98_17,3,743.0,96.0,786.0,176.0,True,2,2
98_17,3,757.0,150.0,800.0,228.0,True,1,1
98_17,3,851.0,195.0,911.0,299.0,True,2,2
98_17,3,931.0,231.0,994.0,331.0,True,1,1
98_17,3,933.0,201.0,990.0,305.0,True,2,2
98_17,3,863.0,256.0,934.0,376.0,True,2,2
98_17,3,853.0,302.0,936.0,401.0,True,1,1
98_17,3,957.0,419.0,1052.0,580.0,True,1,1
98_18,3,298.0,664.0,433.0,886.0,True,2,2
98_18,3,760.0,159.0,804.0,235.0,True,1,1
98_18,3,760.0,137.0,801.0,219.0,True,2,2
98_18,3,305.0,827.0,428.0,967.0,True,1,1
98_18,3,862.0,200.0,919.0,313.0,True,2,2
98_18,3,738.0,106.0,782.0,182.0,True,2,2
98_18,3,943.0,208.0,1004.0,314.0,True,2,2
98_18,3,973.0,376.0,1064.0,555.0,True,2,2
98_18,3,967.0,440.0,1065.0,603.0,True,1,1
98_18,3,867.0,309.0,951.0,415.0,True,1,1
98_18,3,878.0,264.0,950.0,387.0,True,2,2
98_18,3,740.0,135.0,786.0,200.0,True,1,1
98_18,3,943.0,237.0,1006.0,340.0,True,1,1
98_19,3,951.0,244.0,1016.0,346.0,True,1,1
98_19,3,885.0,269.0,961.0,397.0,True,2,2
98_19,3,757.0,163.0,807.0,240.0,True,1,1
98_19,3,974.0,454.0,1072.0,620.0,True,1,1
98_19,3,318.0,636.0,448.0,858.0,True,2,2
98_19,3,738.0,107.0,784.0,185.0,True,2,2
98_19,3,738.0,140.0,786.0,205.0,True,1,1
98_19,3,327.0,789.0,444.0,928.0,True,1,1
98_19,3,979.0,392.0,1072.0,576.0,True,2,2
98_19,3,881.0,319.0,962.0,428.0,True,1,1
98_19,3,759.0,141.0,805.0,217.0,True,2,2
98_19,3,866.0,206.0,925.0,322.0,True,2,2
98_19,3,951.0,212.0,1012.0,318.0,True,2,2
98_20,3,766.0,167.0,812.0,247.0,True,1,1
98_20,3,737.0,111.0,782.0,193.0,True,2,2
98_20,3,736.0,143.0,781.0,212.0,True,1,1
98_20,3,343.0,596.0,468.0,812.0,True,2,2
98_20,3,353.0,743.0,463.0,879.0,True,1,1
98_20,3,993.0,414.0,1086.0,599.0,True,2,2
98_20,3,984.0,471.0,1088.0,644.0,True,1,1
98_20,3,903.0,278.0,981.0,413.0,True,2,2
98_20,3,963.0,254.0,1031.0,359.0,True,1,1
98_20,3,963.0,221.0,1024.0,331.0,True,2,2
98_20,3,901.0,324.0,981.0,444.0,True,1,1
98_20,3,876.0,212.0,937.0,323.0,True,2,2
98_20,3,765.0,143.0,808.0,227.0,True,2,2
98_21,3,973.0,257.0,1041.0,365.0,True,1,1
98_21,3,1000.0,419.0,1097.0,613.0,True,2,2
98_21,3,370.0,714.0,477.0,845.0,True,1,1
98_21,3,359.0,572.0,479.0,777.0,True,2,2
98_21,3,227.0,486.0,269.0,528.0,True,1,1
98_21,3,880.0,218.0,947.0,342.0,True,2,2
98_21,3,735.0,148.0,780.0,217.0,True,1,1
98_21,3,734.0,115.0,780.0,199.0,True,2,2
98_21,3,767.0,170.0,815.0,252.0,True,1,1
98_21,3,769.0,146.0,816.0,231.0,True,2,2
98_21,3,972.0,226.0,1035.0,334.0,True,2,2
98_21,3,899.0,336.0,993.0,453.0,True,1,1
98_21,3,911.0,287.0,990.0,423.0,True,2,2
98_21,3,992.0,502.0,1099.0,660.0,True,1,1
98_22,3,771.0,176.0,819.0,258.0,True,1,1
98_22,3,392.0,674.0,490.0,802.0,True,1,1
98_22,3,381.0,539.0,494.0,744.0,True,2,2
98_22,3,728.0,141.0,780.0,224.0,True,1,1
98_22,3,733.0,120.0,780.0,204.0,True,2,2
98_22,3,988.0,269.0,1056.0,379.0,True,1,1
98_22,3,987.0,232.0,1051.0,348.0,True,2,2
98_22,3,889.0,263.0,957.0,362.0,True,1,1
98_22,3,892.0,225.0,958.0,345.0,True,2,2
98_22,3,916.0,341.0,1012.0,474.0,True,1,1
98_22,3,927.0,298.0,998.0,439.0,True,2,2
98_22,3,1012.0,436.0,1111.0,636.0,True,2,2
98_22,3,1005.0,500.0,1114.0,688.0,True,1,1
98_22,3,771.0,151.0,820.0,245.0,True,2,2
98_23,3,730.0,153.0,779.0,229.0,True,1,1
98_23,3,997.0,275.0,1067.0,387.0,True,1,1
98_23,3,775.0,150.0,825.0,246.0,True,2,2
98_23,3,242.0,461.0,286.0,508.0,True,1,1
98_23,3,390.0,518.0,503.0,708.0,True,2,2
98_23,3,400.0,646.0,498.0,775.0,True,1,1
98_23,3,776.0,181.0,826.0,267.0,True,1,1
98_23,3,730.0,121.0,778.0,212.0,True,2,2
98_23,3,941.0,309.0,1026.0,452.0,True,2,2
98_23,3,1019.0,450.0,1122.0,656.0,True,2,2
98_23,3,1012.0,516.0,1124.0,706.0,True,1,1
98_23,3,928.0,366.0,1026.0,488.0,True,1,1
98_23,3,899.0,230.0,966.0,356.0,True,2,2
98_23,3,896.0,268.0,966.0,372.0,True,1,1
98_23,3,996.0,240.0,1065.0,357.0,True,2,2
98_24,3,418.0,611.0,506.0,737.0,True,1,1
98_24,3,406.0,492.0,513.0,686.0,True,2,2
98_24,3,1023.0,540.0,1138.0,737.0,True,1,1
98_24,3,1013.0,248.0,1081.0,369.0,True,2,2
98_24,3,960.0,323.0,1047.0,472.0,True,2,2
98_24,3,944.0,386.0,1049.0,508.0,True,1,1
98_24,3,1032.0,471.0,1137.0,684.0,True,2,2
98_24,3,726.0,165.0,778.0,236.0,True,1,1
98_24,3,727.0,129.0,778.0,217.0,True,2,2
98_24,3,781.0,190.0,831.0,275.0,True,1,1
98_24,3,781.0,163.0,831.0,256.0,True,2,2
98_24,3,907.0,278.0,979.0,392.0,True,1,1
98_24,3,1012.0,284.0,1083.0,395.0,True,1,1
98_24,3,910.0,239.0,977.0,370.0,True,2,2
98_25,3,784.0,188.0,837.0,281.0,True,1,1
98_25,3,1040.0,485.0,1146.0,704.0,True,2,2
98_25,3,975.0,333.0,1063.0,486.0,True,2,2
98_25,3,1030.0,557.0,1149.0,760.0,True,1,1
98_25,3,958.0,391.0,1064.0,525.0,True,1,1
98_25,3,1025.0,254.0,1091.0,377.0,True,2,2
98_25,3,1023.0,287.0,1095.0,403.0,True,1,1
98_25,3,917.0,244.0,985.0,372.0,True,2,2
98_25,3,914.0,283.0,989.0,398.0,True,1,1
98_25,3,790.0,161.0,834.0,261.0,True,2,2
98_25,3,727.0,131.0,776.0,222.0,True,2,2
98_25,3,726.0,172.0,776.0,240.0,True,1,1
98_25,3,414.0,474.0,517.0,658.0,True,2,2
98_25,3,423.0,591.0,514.0,711.0,True,1,1
98_26,3,725.0,137.0,776.0,229.0,True,2,2
98_26,3,791.0,171.0,843.0,271.0,True,2,2
98_26,3,1041.0,296.0,1116.0,415.0,True,1,1
98_26,3,1040.0,260.0,1105.0,384.0,True,2,2
98_26,3,926.0,289.0,1000.0,409.0,True,1,1
98_26,3,928.0,252.0,999.0,382.0,True,2,2
98_26,3,980.0,411.0,1090.0,552.0,True,1,1
98_26,3,992.0,333.0,1063.0,495.0,True,5,5
98_26,3,1039.0,583.0,1161.0,792.0,True,1,1
98_26,3,1050.0,509.0,1162.0,734.0,True,2,2
98_26,3,789.0,197.0,842.0,290.0,True,1,1
98_26,3,424.0,449.0,527.0,630.0,True,2,2
98_26,3,998.0,350.0,1086.0,509.0,True,2,2
98_26,3,433.0,561.0,519.0,678.0,True,1,1
98_26,3,724.0,176.0,776.0,251.0,True,1,1
98_27,3,1052.0,301.0,1129.0,424.0,True,1,1
98_27,3,1056.0,521.0,1169.0,753.0,True,2,2
98_27,3,1043.0,601.0,1169.0,816.0,True,1,1
98_27,3,1016.0,366.0,1105.0,527.0,True,2,2
98_27,3,994.0,428.0,1107.0,564.0,True,1,1
98_27,3,443.0,545.0,525.0,658.0,True,1,1
98_27,3,1008.0,341.0,1089.0,505.0,True,5,5
98_27,3,938.0,256.0,1010.0,389.0,True,2,2
98_27,3,935.0,294.0,1012.0,418.0,True,1,1
98_27,3,1052.0,265.0,1120.0,395.0,True,2,2
98_27,3,794.0,204.0,847.0,296.0,True,1,1
98_27,3,795.0,175.0,847.0,270.0,True,2,2
98_27,3,431.0,436.0,528.0,611.0,True,2,2
98_27,3,722.0,141.0,776.0,237.0,True,2,2
98_27,3,721.0,181.0,775.0,255.0,True,1,1
98_28,3,949.0,305.0,1029.0,433.0,True,1,1
98_28,3,952.0,262.0,1024.0,404.0,True,2,2
98_28,3,1072.0,271.0,1146.0,405.0,True,2,2
98_28,3,799.0,183.0,854.0,287.0,True,2,2
98_28,3,1068.0,313.0,1147.0,441.0,True,1,1
98_28,3,1016.0,452.0,1135.0,587.0,True,1,1
98_28,3,1033.0,388.0,1132.0,552.0,True,2,2
98_28,3,1064.0,555.0,1183.0,791.0,True,2,2
98_28,3,722.0,148.0,774.0,244.0,True,2,2
98_28,3,1051.0,629.0,1183.0,853.0,True,1,1
98_28,3,721.0,190.0,772.0,265.0,True,1,1
98_28,3,451.0,519.0,528.0,627.0,True,1,1
98_28,3,439.0,413.0,533.0,580.0,True,2,2
98_28,3,1032.0,361.0,1103.0,535.0,True,5,5
98_29,3,802.0,215.0,859.0,313.0,True,1,1
98_29,3,806.0,189.0,857.0,291.0,True,2,2
98_29,3,1082.0,321.0,1165.0,449.0,True,1,1
98_29,3,1052.0,648.0,1186.0,880.0,True,1,1
98_29,3,1067.0,571.0,1192.0,812.0,True,2,2
98_29,3,840.0,116.0,883.0,174.0,True,1,1
98_29,3,842.0,88.0,883.0,160.0,True,2,2
98_29,3,719.0,193.0,773.0,272.0,True,1,1
98_29,3,720.0,153.0,773.0,250.0,True,2,2
98_29,3,1085.0,277.0,1160.0,413.0,True,2,2
98_29,3,457.0,503.0,532.0,609.0,True,1,1
98_29,3,442.0,400.0,533.0,568.0,True,2,2
98_29,3,1054.0,406.0,1153.0,571.0,True,2,2
98_29,3,1033.0,468.0,1154.0,602.0,True,1,1
98_29,3,961.0,268.0,1033.0,411.0,True,2,2
98_29,3,957.0,312.0,1038.0,443.0,True,1,1
98_29,3,1047.0,380.0,1135.0,555.0,True,5,5
98_30,3,1070.0,602.0,1187.0,822.0,True,2,2
98_30,3,1055.0,679.0,1204.0,917.0,True,1,1
98_30,3,1082.0,432.0,1187.0,603.0,True,2,2
98_30,3,1105.0,293.0,1173.0,428.0,True,2,2
98_30,3,809.0,196.0,865.0,304.0,True,2,2
98_30,3,718.0,202.0,774.0,282.0,True,1,1
98_30,3,1102.0,329.0,1186.0,464.0,True,1,1
98_30,3,717.0,160.0,773.0,261.0,True,2,2
98_30,3,1076.0,404.0,1150.0,594.0,True,5,5
98_30,3,1060.0,493.0,1187.0,647.0,True,1,1
98_30,3,973.0,281.0,1050.0,428.0,True,2,2
98_30,3,845.0,92.0,891.0,169.0,True,2,2
98_30,3,460.0,477.0,531.0,578.0,True,1,1
98_30,3,446.0,378.0,535.0,535.0,True,2,2
98_30,3,846.0,121.0,891.0,183.0,True,1,1
98_30,3,972.0,325.0,1054.0,457.0,True,1,1
98_31,3,718.0,164.0,773.0,266.0,True,2,2
98_31,3,813.0,227.0,873.0,330.0,True,1,1
98_31,3,1101.0,442.0,1208.0,621.0,True,2,2
98_31,3,1079.0,508.0,1211.0,671.0,True,1,1
98_31,3,1095.0,417.0,1169.0,595.0,True,5,5
98_31,3,1070.0,617.0,1207.0,876.0,True,2,2
98_31,3,984.0,287.0,1058.0,441.0,True,2,2
98_31,3,983.0,333.0,1067.0,467.0,True,1,1
98_31,3,1118.0,302.0,1195.0,442.0,True,2,2
98_31,3,1112.0,343.0,1201.0,476.0,True,1,1
98_31,3,816.0,201.0,870.0,304.0,True,2,2
98_31,3,717.0,207.0,775.0,288.0,True,1,1
98_31,3,853.0,95.0,896.0,172.0,True,2,2
98_31,3,849.0,127.0,896.0,188.0,True,1,1
98_31,3,450.0,362.0,537.0,520.0,True,2,2
98_31,3,463.0,460.0,532.0,560.0,True,1,1
98_31,3,1054.0,700.0,1198.0,947.0,True,1,1
98_32,3,1128.0,436.0,1205.0,623.0,True,5,5
98_32,3,856.0,102.0,899.0,179.0,True,2,2
98_32,3,1141.0,312.0,1222.0,457.0,True,2,2
98_32,3,1138.0,354.0,1225.0,493.0,True,1,1
98_32,3,820.0,209.0,877.0,320.0,True,2,2
98_32,3,1141.0,464.0,1247.0,645.0,True,2,2
98_32,3,717.0,172.0,775.0,277.0,True,2,2
98_32,3,716.0,210.0,776.0,298.0,True,1,1
98_32,3,858.0,135.0,900.0,195.0,True,1,1
98_32,3,453.0,342.0,537.0,495.0,True,2,2
98_32,3,467.0,436.0,532.0,538.0,True,1,1
98_32,3,1049.0,734.0,1201.0,987.0,True,1,1
98_32,3,1071.0,646.0,1196.0,889.0,True,2,2
98_32,3,1000.0,345.0,1086.0,485.0,True,1,1
98_32,3,1000.0,297.0,1079.0,455.0,True,2,2
98_32,3,1110.0,535.0,1248.0,702.0,True,1,1
98_33,3,1132.0,552.0,1276.0,728.0,True,1,1
98_33,3,1151.0,452.0,1228.0,651.0,True,5,5
98_33,3,1045.0,758.0,1198.0,1017.0,True,1,1
98_33,3,1063.0,666.0,1208.0,944.0,True,2,2
98_33,3,1156.0,320.0,1235.0,465.0,True,2,2
98_33,3,470.0,423.0,534.0,521.0,True,1,1
98_33,3,457.0,334.0,537.0,485.0,True,2,2
98_33,3,862.0,133.0,908.0,201.0,True,1,1
98_33,3,865.0,105.0,907.0,185.0,True,2,2
98_33,3,825.0,244.0,884.0,350.0,True,1,1
98_33,3,826.0,215.0,884.0,324.0,True,2,2
